@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'@perp_LEX_ing yessss I\'m witcha on that one  I really need to wash my sheets ... They smell like beer and regrets  - @samantha_haig #weeklongprobs #couldquoteyou #fordays Wearing my glasses out in public .... #thisisnew ? Panera date with my girlfrendddd @AlessDiFilippo ? 100 on my bio lab report?! Never thought Id see the day #yayyyy ??  My nickname is um....asshole  - @samantha_haig #strugglebus Every time there\'s Franzia in the scene ... Shit just gets too weird Tooo dependent on red bull these days Lots of ways to make me smileeee  choose oneee @dreyaz89 omg he is beautiful hahaha Out of sight out of mind is what you\'ll always beeee I love the guy with the foreign accent on the m&m commercial ? @FreddSuede cleveeeer hahah Mondays actually blow. Cruzzzzzzzz ? Cutest decorations to come back tooo ??? http://t.co/vyN6BTXx Feeling like a cripple at this rest station rn #cannotfeel #feetandlegs Praying that this car makes it to state college without breaking down #beyondpacked #cantmove #help Love how I came h',FALSE
'#NYE bound!!! @CourtneyCapello @Schradesss @AlexisCallan_ @HerNaimWasLola @ebais22 Wifff my fave lil nuggettttt @AlessDiFilippo ? @Schradesss your an asshole lmao #nottrue #ihateyou The birthday boy! Loveeeee uu @DA_ZachL http://t.co/Ue7gy60G With my favessss!!!! ?? @CourtneyCapello yay goooood! Penne  bruschetta & cosmos for dinner #annrocksmysocks #homesweethome Sangriaaaaa ? http://t.co/fNizdvlj Had a dream that one of my professors made us get wasted & get tattoos during class #wtf #normaldream Girls night! @Schradesss @CourtneyCapello @AlexisCallan_ http://t.co/6YbhEE0k Why am I obsessed with reading horoscopes #tbt #statepattys the most dysfunctional roommates .... alessiadifilippo @samantha_haig @KristinAnnHall http://t.co/ycfKsxfY Without a paddle on Netflix >>> #bestmovie @thesheridan2 no. Don\'t go down the sperry path Ok it can stop snowing noow #boredoutof #myfuckingmind ? Nothing like being home for the holidays with the people that mean the most #MerryChristmas ?? @gGold329 hahahahaa I\'m dying ri',TRUE
'@AlexisCallan_ u best be saving me oneeeee ?@SinglBecause: How do I go about catfishing Ryan Gosling?? @samantha_haig defff tryna to get on that level lmao @AlexisCallan_ OMG my mouth is watering as we speak 57 degrees todayyy #icouldfuxwidit ? Workaholics is literally the funniest show @CourtneyCapello you\'re so random hahahaha miss u doeeee Chem burning a hole in brain rn ? How I have not managed to bust my ass yet on the way to class is beyond me So not looking forward to this week of school #shitonastick @0h_JENN jealous @gabbidib omg hahahah yesss I love him @gabbidib the gay guy with the ponytail is my ultimate fave ... Ahahahaha David\'s with Alexis ? #realbagels #hallelujah  Welcome to New York  ... 8 hours later 3 hours later (insert spongebob voice) Been stuck behind a stopped tractor  trailer in the snow for 2 hours now ... Awesome ride home @Ksheaaaaaa soooo mofo jealous have fun chicken! @marysheridan34 it\'s a satellite campus like 45 to an hour away from here haha If I have to move to Altoona whe',FALSE
'@Schradesss Ahahahhaa we are legit retarted After using assistive touch for a good 4 months now ... My home button randomly decides to work again the week my screen shatters #awesome ?@WomensHumor: When my younger sibling calls to tell me they are engaged: http://t.co/fPDBuRgFtr? @0h_JENN this will be u lmao. The only thing getting me through studying for this chem test rnnn is the thought of going home on Friday #wooop ?? The weather being the slightest bit nice out today already makes me excited for daylong seassoooon @GreggoFernando yesss hahah I\'m so excited & I know! BJC always pulls through @perp_LEX_ing YES! Meeeeee tooooo Kendrick Lamar is coming to penn stateeeeee in April wooooo #bestdayeva @KristinAnnHall lollllll my life reached an interesting peak this weekend HAPPY BIRTHDAY to my bestie @CourtneyCapello hope your as hungover as I am! Last night was soooo underrated #whoami @KristinAnnHall @alessdifilippo Ahahahahahahah u caught me Motherfucking Wednesdays ?? @Schradesss omg stop sameeeee I\'m goi',FALSE
'@growingup_gotti lmao thanks John ? hahaha I cannot take ur twitter name seriously after a long painful 5 days ... finallllly have a new phone #wooooooooo I\'ve never felt so lost in the world without a phone #tear @gGold329 soooo jealous! haveeee fun!!!!!! @gGold329 GRIFF!!!!!!!!! HI I MISS U life is awesomeeeeeeeee @AlexisCallan_ lmaooo ima go tomorrow and get a new one hopefully hahah phone broke ... happy st pattys! #ihatemylife A girl just needs some iced coffee & Advil right about nowww Happy pi day to the best pis ? @AOII_PSU #ThePi Really not understanding the extreme every other hour switch between snow and sunshine today My life is a series of unexplainable  events in which I am the biggest cluts/asshole I know Off to the happiest valley of allll ?? Idk about you but I sure as hell wouldn\'t want Kim kardashian on the case for my missing daughter ... #what And the weather\'s soo breeeezy  man why can\'t life always be this eassy HAPPY BIRTHDAY @WackyJackie7 love u  have the best day evaaaa!!!!! ??? can\'',FALSE
'AOII winning 2 brothers for the price of one! Woooooot @DerbyDaysPSU #downandderby A O PI AOPI & SIGMA CHI! We love @DerbyDaysPSU !!! #downandderby Finally back in the valleeeey ?? This new Justin Bieber song is literally my jam Came to the conclusion tonight that penn state dads love me more than students #19goingon50 Halfway done with college in exactly a month #dafuck. Chasing with Special K cereal .... #whoarewe @gabbidib @thesheridan2 so jeallll rn Spinnin n shittt https://t.co/WPjB1f0mU0 The preaching going on at Williard today is cray #newwilliardpreacher HAPPY BIRTHDAY to my best best friend in the entire world @AlexisCallan_ love u so much! Have the best most amazing day!!!! ??? First time walking home from the lib at 2am where I wasn\'t freezing my ass off ? @AlessDiFilippo @MarlAndMe2 YESSSSSS SUCCESS This weather automatically puts me in the best mood ??? Literally getting depressed thinking about the semester ending in 3 weeks ? #unreal @feldgirl we have the same bday!!!!!!!!!!!!!! @B_Poc_12 lmao ',FALSE
'@growingup_gotti hahahahahahahah great tweet @Schradesss it\'s from good life lol it\'s so old nnnn no haha @Schradesss it\'s from a song hahaha kanyeeeeee It feeeeel like NY summertime chi Back to the 845! Bye happy valley ??? @ebais22 lmaooooo great tweet So it\'s officially summer & I\'m tech a junior now... #wut DONEEEEEE ??? @gGold329 bout to be at her house sooo perfect ?? @gGold329 if u throw a banger wen u get home we have a deal .... Hehehe Can I go back to school noww ... #boredomsinkingin Rockland lake on a gorgeous day ?? @growingup_gotti @KristinAnnHall I actually just loled .... Home made bomb ... Or easy Mac ? Lmaoo good times good times  Put the lime in the corona and drink it all up  - dad  #wisewords Let the cinco de mayo celebrations begin ??? #sundayfunday Typical welcome home gift from @0h_JENN #muchlove http://t.co/hMS6D7uFoc Don\'t even know how to go about cleaning this room right now .... My life is a series of unexplainable events in which I am the biggest cluts/asshole I know #needhelp @B',FALSE
'@alessgabrielle #njb @alessgabrielle literally just said that hahahaha I\'m sprung is such a great throwback @AlexisCallan_ Haha just call me #missindependent @wizkhalifa iguana balls How have I been home for a month already ?!? #How #imissschool Rollin up all fancy n shit @BauerPatchKid http://t.co/qopRKbdLaF Glad I just spent my whole day transporting my brother to and from Rutgers while waiting through a 2 hour lax practice #bestsisteraward @Schradesss yep I really need to invest again like pronto ... So over the Afro life @Schradesss so jealous ahora Throwbacks n slurpeeees @CourtneyCapello @Ksheaaaaaa Some1 plz remind me to never walk into the pf locker room again #scarredforlife ?@gabbidib: I love summer but I really miss dat state I can\'t wait for arts festttttt? ugh sameeeeeeeeeee @thesheridan2 awwww love ya little one & muchas gracias Happy birthday twin!!!!! @TTurner42 @growingup_gotti LMAO @nicole_zeee thankyaaa!!!! Loveeeee ya ??? @gGold329 love ya bestie!!!!!! :) Bday shizzzz @Schradesss @courtney',FALSE
'@SarrrMelissa gimmeeee some @SarrrMelissa that looks sick! What is thaaaat @gGold329 @AlexisCallan_ whoa there griff .... @gGold329 @AlexisCallan_ valid point. @AlexisCallan_ @gGold329 ok griffin congrats you\'ve just been bumped to number one now @AlexisCallan_ @gGold329 one rose for you griffin  you go griffin!!! #firstrose #bigguy @gGold329 @AlexisCallan_ yessss his name is Chris! He\'s quite the catch....hurry tho it\'s almost rose ceremony! @AlexisCallan_ griffin is my number 2 man...sorry griff  still voting for ya tho  @gGold329 That\'s right James still in the game #myman #thebachelorette Instagram str8 flexin @thesheridan2 newest teen wolf cast member ... ? Patriotic puppy #lily http://t.co/XIMMFbxtQJ @gGold329 u didn\'t see my tweet earlier ?! ? I\'m griffin yeah I\'m griffin Bachelorette Monday!!! @AlexisCallan_ @Schradesss @gGold329 @kim_possibleeee @CourtneyCapello hi! I\'m coming with! Hahahahah @SAMpagne_ omg agreeeeeed #sexyaf Good vibeeeees ? @HerNaimWasLola obsessed with ur twit pic! Just thought I ',FALSE
'Madre rocks ? @ margaritaville http://t.co/YpcQPaQHOQ',FALSE
'Accounting sucks https://t.co/9mERmHtO6t @boykingyou It\'s in our genes we can\'t help it @luke_gill Amen to that. Wearing a Victory Brewery t-shirt in a church cafe. Go me. Love on top https://t.co/BDrapdxAp1 What\'s a boat doing on the highway?! @jayfay720 @LC_1234 @heather_raybold @KatharineHodge Today I ran into a door and my bed  stubbed my toe and tripped up the stairs at least twice. I clearly need walking lessons. Desperately in search of a computer on campus to print from. Yes this is harder than it sounds. #finalsweek @jessiesypinski It\'s just been one of those days. We all need serious help. When did we all get so old and who let it happen? #bittersweet I don\'t care I love it @jessiesypinski @kasiebobo #motto #meangirls @Jiimmmmmm Sooooo you yell at me about our communication skills and then you don\'t text me back?! WHO ARE YOU?! @shaFLANAGANs They\'re such a joke it\'s actually comical I\'m usually all about cops and all they do for us. But the cops in East Brandywine need to take a chill pill asap. Lun',FALSE
'...and both Mom and daughter are wearing bandeaus as shirts #classy @esanderslax Which one?! Hahaha ? I hate when parents fight with their kids in waiting rooms. Please stop  no one wants to hear your business. Eating a banana while driving. I wonder how many people are watching me right now #awkward @esanderslax I\'m glad you\'re ok too!! Beginning of May at the end of my finals @esanderslax I passed out and cut open my head on concrete which caused a concussion and seizure  but I\'m fine now @esanderslax Hope you\'re doing better  hang in there. I just went through something similar but it\'ll get better! 1st time back at the gym #recovery #gettingbetter #finally I wonder how many people just downloaded Crazy Beautiful by Andy Grammer. #bachelorette Some of these guys are not that attractive. Or maybe my standards for this show are just way too high #thebachlorette There\'s nothing more American than a Phillies and Red Sox matchup ?? #baseball #memorialday My mom\'s potato salad is directly related to my happiness',FALSE
'This office is either freezing or I\'m sweating. And you can bet that I\'m always wearing the wrong thing. #fail YES.  http://t.co/DZh4Uv6mh2 Seeing @tojo219 at the gym made my day #reunion @jessiesypinski @kasiebobo Seriously it\'s NOT OK. @kasiebobo is neglecting me and I don\'t like it. Is it Friday yet? #cantwait Today a lady brushed by my arm and told me my skin is as soft as a baby\'s. #creep Aaaaand now there are dying animal noises coming from the radio Someone please tell me how a grocery store can operate for 2 days without water. #help I\'m going with Stephen Curry on this one. Spurs in 7. #nbafinals All the little things you say  all the little things you do  all the little things you are  they make you something else. #drewchadwick @Jiimmmmmm I don\'t like you. That\'s a lie  but your comments are RUDE Congrats West\'s Class of 2013!! When did we all get so old... @mcclerdawg At least I keep things interesting @mcclerdawg If you haven\'t realized yet  I\'m far from normal. It\'s a problem. Happy Hump Day to ',FALSE
'I really did #LoveHim but now she needs to #LeaveHim #TheBachelorette Buying a car in this family is extremely stressful ? #beepbeep Only 18 days until the @ACChampionship and @MichaelPhelps\' debut at the tournament! #celebritygolf #edgewoodtahoe Having a case of the Mondays until I remember this... http://t.co/ILVrSZ8iUU HAPPY JULY!! ?? ????????',FALSE
'@MaryamNSharif @MaryamNSharif',FALSE
'started a new blog / portfolio website! seems like a good thing to do for a 5th year phd student...http://t.co/IGgIYwyuOv',FALSE
'Looking fwd to giving a talk at #IIEAnnual in #PuertoRico on Sunday  on my paper  Robust Inventory Control Under Lead Time Uncertainty  the intersection of OR and basketball-  the Ewing Theory  explained by the Braess paradox! http://t.co/8YxRn3DXY9 Free issues of @redbookmag arriving in the mail addressed to me.  perhaps to entice me to subscribe? #AnalyticsFail',FALSE
'A great summation of what large-scale optimization means from a practical perspective http://t.co/JcPYGeeuOB #orms @cody_wray awesome picture @JFPuget looking fwd to seeing results next week; appears CPLEX 12.3 already showed comparable performance for QUBO (http://t.co/0Q6mqiqHQm)',FALSE
'@mkgabaldon always a cure :) and that puppy too!',FALSE
'@great_daneee if you are DT then come ova! University Towers #sophomores @mkgabaldon  you\'re a professional tweeter  i like it. I can\'t believe summer is over. #sk3wl @monbunny @great_daneee I need to see you!!!',FALSE
'Spent two hours cleaning my apartment...I think the chemicals got to me #loopy i hate bees #beeinmyhair GNO @OJuice8 @EmilyOCoonahern @King_Leonidas5 loser @EmilyOCoonahern @OJuice8 He was a hottie...with a body @EmilyOCoonahern AHHHHHHHHHHHH #justsayin School ..STOP Step 1. Get your tools. Step 2: Find some sturdy trees. Step 3: Pitch your hammock. #YOLO http://t.co/GhDZSeS Tuesday needs to go faster. #slowmotion @EmilyOCoonahern Sneaky Being sick sucks. Trying to do homework while sick sucks even more. #help',FALSE
'@taylorswift13 Album on replay. Grandma season! Hello fall @OJuice8 http://t.co/nJY40YRB This is how we do it... On Thursday night ?? @EmilyOCoonahern @OJuice8 http://t.co/4xPtmwSF So this is what they are passing out today... http://t.co/NLdOK0Uc',FALSE
'He is now official. #willardpreacher http://t.co/XJcSJaUc Cheer on your favorite Mr & Mrs @THON Pageant Couple on 11/28 at 7:30. More info here (https://t.co/jHfARoYb) Questions? Ask @PR_FTK Home sweet home http://t.co/lymKtcEb Okay seriously. When has my flight not been delayed? #sofrustrating Each year about 3000 children die from cancer. @THON works to change that. #ForTheKids #ForTheCure @mkgabaldon And I maxed my 140 character count with that long hashtag @mkgabaldon Trying to study for accounting but distracted by random ghetto texts. #interestingthingsalwayshappenatthemostinconvenienttimes Five hour review sessions are not for me #schoolishard I guess I should tweet something about the election. Oop  there it was. #bama @mkgabaldon  Do You Hear What I Hear  currently playing on Pandora as I type this... I can smell the Pine needles already',FALSE
'@OhhhLivvvYahhh There is going to be a sequel to Pitch Perfect with our girl @RebelWilson!! #acapella #PitchPerfect @EmilyOCoonahern @uberfacts @ohhhlivvvyahhh If you were an animal  you would be a cat. #ninelives cant wait until my final day when my finals are finally over #what #whatissleep Four. More. Days. #break #PrayForNewtown @TheEllenShow On The Eighth day of giveaways Ellen gave to me... #12DaysofGiveaways #PickMeEllen 75\% of kids with cancer can be cured  yet some forms of childhood cancers have proven so resistant to treatment that a cure is elusive #FTK @Adridasi What\'s happening to the world? Did somebody dare you to go on twitter? #howmuchdidtheyoffer @TheEllenShow I do ! #PickMeEllen Make your list  and check it twice to make sure new @THON logo merchandise is the #1 item. Sale is 12/5 from 10am-3pm in the HUB. #FTK',FALSE
'Dance With Us! Check out this link to become one of the 15 000 Nittany Lions  dancing for the Four Diamonds and @THON!  http://t.co/g7i0vxLq Take part in @THON\'s global line dance to support pediatric cancer! Get up and #DanceWithUs! Questions? Ask @PR_FTK http://t.co/rRYFbELU',FALSE
'I\'m ready for you Spring Break. So anxious that I just spelled  Spring  wrong three times in a row. That\'s hard to do. #Break #NYC #Florida Even though I think my feet fell off somewhere in the BJC  it was all worth it. #RomOnABoat Last day of #THON13   lehhhhhhgooo #THON13 We #THON so soon. Too anxious to be sitting in class. #RomOnABoat #THON #FTK It\'s Friday  Friday... Gotta get down on Friday #friday',TRUE
'@Adridasi @Honest_Southern But really  go home. Did you see my snap chat. Coincidence? I think not. @ohlalauraaa I\'m glad I have somebody to share this rage with #pestomayo @EmilyOCoonahern @OhhhLivvvYahhh Who would ever like such a thing?',FALSE
'I can live with this #wonka #dolladollahbills http://t.co/sONIU37y2k @monbunny 1 year ago exactly. #procrastination http://t.co/9hNxMvwYNo @monbunny Hey',FALSE
'?ing ? #pland',FALSE
'@Lay_allday I was in the atherton lobby and you walked through on the phone! @monman57 oh....cool. Feelin the love @Lay_allday looking hot in all that orange @monman57 daddy is home safe!!! #happygirl #homesicknow @eeshakadeesha you encourage me so I felt it was necessary to share this with you #kidpresident #motivated #adorable http://t.co/GmBkdwyG Just got splashed by a car while i was walking to an interview...I thought that only happened in movies #unlucky @megatron1027 I\'m with Senator Smucker for the semester just twice a week! Time to act like a grown up #internship #harrisburg http://t.co/cmlqQZCb @carrie_logan perfect solution to only having a 30 minute dinner break between night classes! #gottadowhatyagottado slim fast+oatmeal+applesauce+ice cream=quality dinner #collegelife I can\'t wait for my best buddies to finally get home from Israel tomorrow #family #daddysgirl http://t.co/rOcP5r3h ?@Lalalaura215: @Marcy_Herr http://t.co/601spO5U? literally speechless #beautiful #thanksforthat #yum @SeanLowe09',FALSE
'My boy from France this summer just found me on Facebook....I think I need to drop everything and move to him #kidding #kinda I love PSU basketball  this season went by way too quick #gametime #seniornight @megatron1027 @CutonDime25 haha my main man! That\'s awesome! Earned myself a parking ticket AND a speeding ticket today....needless to say I am never driving again ugh http://t.co/QBN3rop1Kz Thanks to the meter maid who was awake at 5 AM for the soaking wet ticket #YouWin Really don\'t wanna schedule right now because that means senior year is almost here #depressing Officially accepted into grad school at PSU.....nowhere else I would rather be #happyvalley @megatron1027 @nstehman @get_kerrid_away I\'ll be home the 4th-9th! Beautiful day for my commute #PSUbound #lifeisahighway Reunited with a friend from kindergarten in a senate hearing today #smallworld @Lay_allday haha excited much? You crack me up I feel so blessed to be a student at the best university in the world #happybirthdaypsu #157 Best of luck thi',FALSE
'?@fox43: Widow of Nickel Mines schoolhouse gunman shares story http://t.co/krbJZaHJvy? strength found only in God  so inspirational @jennpbr haha seriously so uncalled for! @monman57 good girl  proud of you! finding it online and watching on mute is always an option though! Some guy just addressed my Mom on Facebook as  old girlfriend  ?totally inappropriate #pleasestop #moveon #letthepastgo Watching basketball during class is multitasking at its finest #marchmadness People are supposed 2 be loved and things are supposed 2 be used.The world is in chaos because things r being loved and people r being used. And happy birthday to my Momma! You are such a blessing and always put others before yourself. Love you!! http://t.co/GTNutiBL0J And just as I was regretting not driving to Harrisburg for my internship today this snowy madness hit #pleasestop #iwantspring ??? Anthony Lubrano is the man #PSUBOT  We need to moo with the cheese  -PSU BOT Chairman Masser to the Senate ......huh? Go Senator Yudichak! Addressing B',FALSE
'@cynthia_ann21 awesome  thank you!! @U_MAh_goodness yes please! although i still don\'t have a clue haha @U_MAh_goodness hmm apparently i need to take a closer look at that! crazy that it\'s our time to start thesis work #growingup @U_MAh_goodness 10 sources!?! #goodtoknow #oops  Give a girl the right shoes  and she can conquer the world  http://t.co/oEOyNHQq8X It\'s nice being home and I love being at school  but I sure do hate the transition back and forth #happyvalleybound Even random strangers know that @eeshakadeesha is the girl to go to for life advice #casual #notsurprised I really do love being tall  but it would be nice to encounter someone at least at eye level tonight Seeing cap and gown photo shoots gives me serious anxiety and I still have a year #neverleaving I need to have my most productive day of college ever running on less than 2 hours of sleep #herewego ?@PennStatePLA: Breakfast with Jive Poetic! Great conversation! http://t.co/HgU7RYkXvA? such a talented and inspiring artist @Dere_He_Is this',FALSE
'@jennpbr okay I\'ll try to stop by!! @jennpbr today!? What time? Woke up to my mom singing Thrift Shop #wutwutwutwut #help ?@Dere_He_Is: @Marcy_Herr best fruit and flowers in Lancaster County!? You know it! @HannaMince ugh same! Serious panic mode #brazilbound #adventure @Dere_He_Is flowers!! #HerrsFruitFarm #support #classic After reflecting on the school year on my drive home it made me want to turn around and head back to PSU #homesickforhappyvalley Grilled stickies at the Diner was the perfect way to end another incredible school year #PSU? http://t.co/gPGWWuxRmq I know I\'m a little delayed on this but the last 5 minutes of Safe Haven are crazy #shocking #unexpected How am I supposed to focus when there are temper tantrums like this going on? #library #adorable http://t.co/OaMJwFQPJ9 ?@Lay_allday: @Marcy_Herr 9 weeks?????? Ahhh can\'t wait! ?@PicturesEarth: Monte Carlo  Monaco. http://t.co/lBGGwQtpVi? @Lay_allday #speechless My Grandma on the Kentucky Derby  Don\'t show the stupid horses  I wanna see the hat',FALSE
'@monman57 who needs NASCAR when your mom drives like that #help Great night for a baseball game #sisters #barnstormers #floppyhat http://t.co/7lYbn8JGBE I definitely ate my weight in strawberries at work today #yummo #Lancastergirl #market ??? http://t.co/FL4gdIxXrS @brandeeshiff true. I like James and Mikey cause they\'re hilarious! @brandeeshiff agreed! The only guy I liked on this week\'s episode was soulja boi #letdown @holland_43 hahaha oh my #lancasterlife @holland_43 I get the feeling you two would be great pals #weirdos ? My sister is taking her cow for a walk.....#nowords I would forget my phone charger the day I have a phone interview #ugh #wishmeluck Literally plan my day around how to go to Dunkin the maximum number of times #blueberryicedcoffee #soaddicted @cmarie192 @ThisAmerLife @HarperHS @WBEZ aw!! That\'s so awesome! @megatron1027 ya missed the party! From city girl to farm girl  working all day #PAsenate #rootscountrymarket ??? @jennpbr ahh bummer! I\'m headed there now #nextweek I hope Corbett ',FALSE
'The @ABC_Publicity app won\'t let me watch bachelorette outside of the USA #notcool #devastated Seriously love guys with nice cars.....especially French ones #datenight #frenchlife ?@marytryer: All of my problems could be solved if I got married to Lebron James.? Yessss This French guy remembers the outfit I wore when I met him last year..... #creepy #kindascared ?@nishant_modi24: @Marcy_Herr TAKEN!? Hahaha gee thanks #help @cmarie192 learned today that  someone like you  is a popular first dance wedding song in France #lostintranslation #breakupsong #romantic? @LizDillon2011 thanks! It\'s great but I miss you!! Pretty much devastated that @johnlegend  is performing in Nice just a couple hours after I leave #bummer Laying on the beach til the sun goes down  now I could get used to this #FrenchRiveria @Dere_He_Is such a great picture  family is the best! @NailuPanelu the PSU group will be 2 weeks but I will be just one. I think 14-21 @NailuPanelu I will be there July 14! I am so excited! @NailuPanelu see you soo',FALSE
'Someone asked my 17 year old sister if I was her mom #seriously? #awk ?@MarcelineSF: @Marcy_Herr Pro tip: put a Canadian flag on your bag. Take care...? Brilliant Whoa not very comforting to be in India during a US global travel alert #freakingthefreakout Had an amazing adventure today with my Aladdin #India #roadtrip #awholenewworld http://t.co/TrD2Vpp83M Just chillin with a few of my closest friends #India #celebritystatus http://t.co/kTltHFdz8Z',FALSE
'@suunes lolwut RT @BettyCrocker: @HaynesSavanna We\'re actually pretty avid Homestuck readers ;) @cexmang I assume you\'re talking about the BoC stuff? It\'s cause of fanboyism. Source: fanboy I heard the bell toll in the distance  and saw a 10 minute clock appear in front of my eyes So if even #BoardsofCanada is coming out with a new album... Your move @aphextwin This feels like some sort of dramatic action film. after an hour of trying  just finally preordered the new #BoardsofCanada album! AHHHHH @MikeyFoxx :DDDDDDDDDDDDDDDDD you should of heard me squealing to @DakotaMalamute. I sounded like a five year old @alaynahillard I have no idea what you\'ve been tweeting about  but it\'s the funniest thing I\'ve read in weeks @TempurrTabby that\'s too adorable :D @SmellyStrobes yaaay I love ochre. Like dust of the balance is a fantastic album Someone should really disconnect my internet right about now @DakotaMalamute sweetie help  finals are mushing my mushbrain http://t.co/7yjreizUx2 @vickyavocado no  but i don\'t see ',FALSE
'blasting @SavantOfficial and getting a haircut #gangstalife I can officially confirm that working at Qdoba is awesome @vickyavocado still alive  it\'s all good haha @SmellyStrobes sad cat. The chocolate I was just eating is now worthless @vickyavocado I was looking for a final tweet from you to make sure you\'re alive. Nice work  Vick haha @Shiacoft are you gonna be in or anywhere near state college anytime soon? We can get a group and smoke hookah or something Some people just have no concept of pros vs cons @WhistleAtra what kind of things do they do? as @DakotaMalamute can confirm  charity has been the only thing on my mind for the past day or so. I soooo wanna get involved somewhere @NexusFolf I love suiting at anime cons  so many nice people :) Getting an automated pet toy that eliminates your necessity makes you a bad pet owner This is probably the best cup of coffee I\'ve had in the past year or so. Props  nameless downtown coffee house I can die happily now Here\'s something I just finished crocheting. It',FALSE
'Correction  it was eventually vacuumed. #Funinthesun not a single dunkin purchase goes by without me getting a free donut  i love it A lovely site as the roommate shatters glass into our carpet #novacuumwasused @EthanRuble oops  picture didn\'t add on  that\'s cool http://t.co/ldZDGQnL0b @EthanRuble this is 100\% real haha @JakeSass her. She\'s a special one alright My roommate doesn\'t understand that dish washers only wash the dishes that are actually *inside* the dish washer. I am the happiest child alive  and i think @dakotamalamute is too. @boctransmission that last song was so dark  but i loved every second @boctransmission. current song is pure soul nvm i got it on youtube. this shit is nice @boctransmission damn it i so want to listen to the stream  but the website is just 100\% fucked from the traffic @boctransmission My heart goes out to that pink soap that\'s in every restroom ever #onelove I just wanna eat the shit out of eeeeeverything #comedycentral keeps showing very odd and random strings of text on ',FALSE
'@himynameiswendi and I can explain more about it next time I work with you @himynameiswendi it\'s any music nerd\'s best friend. Make an account and friend me at http://t.co/888Mvd9iF9 . You\'ll love it @renardqueenston is that the Canadian pronunciation? @DakotaMalamute is now chef huzzard http://t.co/Pishgl4mJl @KithKyubi ;c all the sads @KithKyubi gotta prereg  man :P @suunes thank you :3c Driving for anthrocon now! @DakotaMalamute #AC2013 LEAVING FOR ANTHROCON IN 2 HOURS SHIT #Liquor #animalpeople @suunes *hugs* I miss you sunes! How are things? @MikeyFoxx COME FIND ME after like  noon @Magic_Shiro CUTE I say that because they\'re now sending people with real work to do  like pest control  solely to check if I\'m living here lawfully glad to know the meridian is like the NSA of apartment complexes. What a shitty ass day. Shit ass shitty fuck fuck. Phone needed to be reformatted again  have to move 2/3 of my stuff out of the apt in aday  And to top it off  might be getting evicted. @anthrocon needs to host some',FALSE
'La Brigada #spoontender #meatdrunk @evilpaolo13  http://t.co/n18b4zN Payday>>>> @sfish92 i know you\'re not  it\'s free money haha... but seriously  that was a boss stat to have Federer lost his first set in a Wimbledon semifinal... We\'ve got a game now @sfish92 Federer has never lost a set in a Wimbledon semifinal... wtf hahaha No work tomorrow or monday! >>>> @sfish92 yeah he\'s got a couple of investigations going on... i never really did like him anyways',FALSE
'Made some mean guac @stf5060  http://t.co/JgWaga2h Popping bottles with USA CBP officers is just not what you want... @sfish92 im leaving in 30 mins and get to PSU tomorrow 8am... Goodbye #Paris http://t.co/7jKLDvi6 Finally summer! #C?teD\'Azur #PLG http://t.co/8N61L6xj Already suffering from Olympics withdrawal... Rio2016 can\'t come soon enough! Waking up at 7am to go to the Olympic Park>>> #OlympicFever #London2012 Dinner with my sister #London2012 http://t.co/xAzSTCxs @sfish92 Athens 2004 buddy... weren\'t you there too? @sfish92 yeah  you might be right  I should just get the gold medal ones #Argentina #FTW Off to London! There better be cheap tix for ARG v USA tonight #OlympicFever Dude just broke the WR for 800m. 1 day to London! #OlympicFever Argentina in basketball semifinals! #Letsgo #Olympics @sfish92 true  but TX has nice weather all the time @sfish92 just saying haha If only PA had the same weather as TX... Vamos del potro!!!',FALSE
'You know you\'re in engineering when the class average is a 58 #fml Replacement refs... hahahaha These replacement refs are on top of their game! #ShitNoOneSays Hell yea! Papelbon time baby! Go broncos!!! Might as well walk on as a kicker after this game Archer +pizza hammed>>>> @sfish92 just saw on tv that Obama brews his own beer at the white house #boss',FALSE
' I want to lick frank gore\'s quads  -@sfish92  that actually looks like a space ship  -@sfish92 talking  about the speakers hahha  You put beef and a squirrel and its like Mike Tyson and Mohamed Ali  -@sfish92  I\'m 21 I can\'t get alcohol poisoning  - Rahul Wasted Wednesday with @Beef44 and @sfish92 I vote Bill O\'Brien of Penn State University for @lmcoachofyear #COTY2012 #PennSt http://t.co/pLX53WpW 5k in under 30 #FTK Vamos messi!!! @sfish92 guess thats the last time i do anything for you',FALSE
'Would have had sicks seats to the game http://t.co/sWt75oCK Anyone at psu? #JoesStoneCrab http://t.co/jJErvyQJ At a really sketchy liquor store in delaware.... Going hard all week #3lbmainlobster #kingcrab http://t.co/cp3KO6cM Wow... worst call EVER #PSUvsNEB',FALSE
